Date,ID,Lat,Lon,Alt,#WiFi networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
2017-10-27 16:12:01,PB2PRO,32.16857397,34.81328609,-9.0,2,ben moshe,b4:ee:b4:36:d2:b0,2412,-51,ben moshe,b0:b2:8f:37:ba:c7,2412,-62
2017-10-27 16:14:37,PB2PRO,32.16866695,34.81322274,38.0,9,Robert1,3c:1e:04:03:7f:17,2412,-81,Howmanyistwo,74:da:38:50:77:f2,2417,-83,tslila,c4:3d:c7:5a:79:1c,2462,-87,BezeqFree,6a:12:f5:f9:5e:71,2447,-90,osnatg370,c0:ac:54:f5:7b:a7,2462,-90,OP2,a0:63:91:69:f6:af,2412,-92,NGOGA,30:b5:c2:fe:aa:56,2437,-92,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,2437,-93,HUAWEI-C7FB,48:db:50:34:c7:fb,2412,-94
2017-10-27 16:14:52,PB2PRO,32.16868001,34.81321794,39.0,2,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,2437,-87,Ester,f8:e9:03:13:74:ee,2412,-96
2017-10-27 16:15:07,PB2PRO,32.16868528,34.81321713,40.0,2,BezeqFree,6a:12:f5:f9:5e:71,2447,-85,hilda,00:02:6f:eb:a0:f4,2462,-92
2017-10-27 16:15:37,PB2PRO,32.16882634,34.81238415,40.0,6,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,2457,-81,LANDAU HOME,58:f3:9c:62:d2:60,2412,-87,May,14:cc:20:eb:cb:c6,2412,-90,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,2412,-90,HOTBOX-72B6,7c:03:4c:ba:bf:55,2437,-90,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,2447,-96
2017-10-27 16:15:52,PB2PRO,32.16874744,34.8109599,41.0,10,HOTBOX111,90:f6:52:28:38:19,2462,-71,HOTBOX111,c0:ac:54:f6:ae:5e,2462,-76,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,2457,-81,Nomi Fix WIFI,c4:6e:1f:30:2b:7c,2412,-84,BezeqFree,6a:12:f5:f9:5e:71,2447,-85,Robert1,3c:1e:04:03:7f:17,2412,-86,Howmanyistwo,74:da:38:50:77:f2,2417,-87,LANDAU HOME,58:f3:9c:62:d2:60,2412,-87,DIRECT-33-HP OfficeJet 6950,98:e7:f4:00:94:35,2437,-87,NGOGA,30:b5:c2:fe:aa:56,2437,-88
2017-10-27 16:16:07,PB2PRO,32.1682687,34.81030598,45.0,7,BARON WIFI 2.4,60:e3:27:bf:a1:a5,2462,-80,Oberyn Martell,18:d6:c7:fb:1c:0e,2447,-83,simon,e4:6f:13:73:0a:c2,2447,-87,GUYFI,c8:60:00:b1:d4:50,2422,-90,Rina,00:26:5a:77:8c:db,2437,-90,HP-Print-a2-LaserJet 400 color,e4:d5:3d:7d:d6:a2,2437,-90,terry_ap,5c:83:8f:33:bd:68,2412,-91
2017-10-27 16:16:22,PB2PRO,32.16763949,34.80988697,45.0,10,HOTBOX111,90:f6:52:28:38:19,2462,-71,HOTBOX111,c0:ac:54:f6:ae:5e,2462,-76,888Free,06:8d:db:6e:71:6d,2412,-80,CEO-WiFi_2.4,c4:12:f5:80:24:0b,2412,-82,888Free,06:8d:db:6e:71:bf,2412,-82,Nomi Fix WIFI,c4:6e:1f:30:2b:7c,2412,-84,BezeqFree,6a:12:f5:f9:5e:71,2447,-85,smartsell,78:e8:b6:69:2c:91,2412,-85,888Free,06:8d:db:6e:71:be,2462,-85,Robert1,3c:1e:04:03:7f:17,2412,-86
2017-10-27 16:16:31,PB2PRO,32.16762928,34.80987929,45.0,8,MOULY MAISON,00:78:9e:fa:15:91,2412,-74,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2462,-83,888Guest,02:8d:db:6e:71:be,2462,-84,888Corp,0a:8d:db:6e:71:bf,2412,-85,888Corp,0a:8d:db:6e:71:be,2462,-86,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2437,-87,888Guest,02:8d:db:6e:71:6d,2412,-87,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,2437,-94
